,lon,lat,class,pop
0,-2.166325800177999,51.889868150610994,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1,-2.1622612011417224,51.8906192922809,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
2,-2.1640338874201976,51.89034132997687,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
3,-2.1714209798455055,51.89419988957097,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
4,-2.1722643277737754,51.894564580881145,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
5,-2.1616758134300915,51.894842677248356,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
6,-2.173595329623333,51.895217735639484,"[0, 0, 0, 0, 0, 0, 0.291198376419, 0, 0.708801623581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",84.24498886963084
7,-2.1598361206733574,51.89267827512448,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
8,-2.1744453938641186,51.89369655098988,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
9,-2.16551856606603,51.89282315642157,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
10,-2.162687557708767,51.89556986444153,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
11,-2.164276397383034,51.89464840405678,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
12,-2.1696814072390502,51.88877223210575,"[0, 0, 0, 0, 0, 0, 0, 0, 0.974611014731, 0, 0, 0, 0, 0, 0, 0, 0.0253889852687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.1621344769289839
13,-2.159268310063854,51.89633696422698,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
14,-2.165661689168857,51.89279753437888,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
15,-2.2836302752232025,51.89281195088762,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.997214020727, 0, 0.00278597927313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009885134913787064
16,-1.9211802642070517,51.90170094945029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
17,-1.9057213119084118,51.897788966260336,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.493139492981, 0, 0.506860507019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.73162258966715
18,-1.954058664939213,52.03573735118564,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.692194073168, 0, 0.307805926832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.1739030749127581
19,-1.8912524019146548,51.91819557035363,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
20,-2.2554545277473594,51.9033219589826,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.490745897873, 0, 0.509254102127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.800051106293064
21,-1.9820116164649135,51.96777505734737,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.759966237741, 0, 0.173933187738, 0, 0.0661005745206, 0, 0, 0, 0, 0, 0, 0, 0]",1.0955132022888916
22,-1.8771611809268796,51.98110900776849,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
23,-2.1578047024151665,51.91465042960338,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
24,-1.9953574042531208,51.92375082694535,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.287802315931, 0, 0.407530380822, 0, 0.304667303248, 0, 0, 0, 0, 0, 0, 0, 0]",8.922645409884412
25,-2.187339404070282,51.92735945002087,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9843896565, 0, 0.0156103434997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.10164024122964782
26,-2.0208150062198547,51.917784887529216,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.799964962313, 0, 0.200035037687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.379653137102275
27,-2.195794187661188,51.87346320928197,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
28,-1.927307883863178,51.92690524007348,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.540949597171, 0, 0.459050402829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.7480088143720327
29,-2.036192347048887,51.963423088510126,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.576305805223, 0, 0.423694194777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10.117844519021812
30,-2.2384060347583787,51.8831766850288,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.579178108812, 0, 0.420821891188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",89.55041619674304
31,-2.245991978218696,51.89307890388804,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.731486456324, 0, 0.268513543676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4849878569385832
32,-1.9027082619237812,52.016281014939324,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
33,-2.00524118672784,51.94582761936464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
34,-2.106534495519808,51.957354583872224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.705692421752, 0, 0.294307578248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.167371389190486
35,-2.005236875120634,51.986589192607525,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.819416843822, 0, 0.180583156178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.7104989715404811
36,-1.9800417366486907,51.91072449761147,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.584158121482, 0, 0.415841878518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.445181971142543
37,-2.2281625827345724,51.96479221505367,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.97804928245, 0, 0.0219507175502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.050479148348641
38,-2.1515806118755063,51.93477029733096,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.954076511546, 0, 0.0459234884544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",32.234364681578384
39,-2.1142922971240554,51.855861772930595,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.963991016221, 0, 0.0360089837787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3058772890968466
40,-1.9236162025601362,51.97446268664982,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
41,-2.0197115339210736,51.89429666478929,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.877661926948, 0, 0.122338073052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.5086140068723606
42,-2.2665884126094027,51.90303397448371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.792476154979, 0, 0, 0, 0, 0, 0, 0, 0.207523845021, 0, 0, 0, 0]",0.0
43,-2.1862255404016215,51.90579047005845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.939453518693, 0, 0.0605464813065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4363067130759521
44,-1.945384400584507,51.91409257049373,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
45,-2.009913249121247,51.926265158050455,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
46,-2.2776171371333764,51.89688950166409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.070455710028369
47,-2.038156556477637,51.86823723647611,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.630413106109, 0, 0.369586893891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.579947462615471
48,-1.957389923651639,51.98486474918018,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.983379922369, 0, 0.0166200776307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021588961044711807
49,-1.9319117683676992,51.959380362122815,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.716195354998, 0, 0.283804645002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
50,-2.1925929408080944,51.948946733260726,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.984179529723, 0, 0.0158204702767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0733826685343631
51,-2.038858113343584,51.94076604019484,"[0, 0, 0.0877287430769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.912271256923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",341.1061952740972
52,-2.1460086770657054,51.93828900798807,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.581286316038, 0, 0.418713683962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.271550171602813
53,-2.106756853566029,51.95334554414918,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0643159948717, 0, 0.935684005128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10.069936917031939
54,-1.9422942741414644,52.01116369171968,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
55,-1.9159888418668438,51.98481166306421,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.97989677466, 0, 0.0201032253401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.26444233872980966
