lat,lon,pop,land_name,class1,land_dist,filename,filesize
47.563878,-0.298341,0.0,airports,8,[0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.563878_-0.298341.jpg,6855
47.561270,-0.304887,0.0,airports,8,[0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.561270_-0.304887.jpg,5017
47.561616,-0.305228,0.0,airports,8,[0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.561616_-0.305228.jpg,4803
47.562352,-0.309660,0.0,airports,8,[0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.562352_-0.309660.jpg,7000
47.563388,-0.301677,0.0,airports,8,[0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.563388_-0.301677.jpg,6352
47.560060,-0.312926,0.0,airports,8,[0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.560060_-0.312926.jpg,5752
47.641737,-0.580553,9.05043601707,arable_land_annual_crops,14,[0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.641737_-0.580553.jpg,8648
47.515835,-0.658058,3.96605529542,arable_land_annual_crops,14,[0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.515835_-0.658058.jpg,8766
47.273770,-0.352007,4.2354537173,arable_land_annual_crops,14,[0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.273770_-0.352007.jpg,8440
47.423945,-0.884530,0.0,arable_land_annual_crops,14,[0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.423945_-0.884530.jpg,8671
47.362940,-0.413896,9.37749632262,arable_land_annual_crops,14,[0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.362940_-0.413896.jpg,5801
47.375625,-0.361007,2.8984410934,arable_land_annual_crops,14,[0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.0  0  0  0  0  0  0  0  0  0  0  0  0] ,47.375625_-0.361007.jpg,10079
